id,day,month,year,time,site,treatment,camera,photo number,species,presence,camera card,,notes
27001,14,1,2021,pm,three,4,fl52,01140772.AVI,NA,0,fl52,,
27003,15,1,2021,am,three,4,fl52,01150774.AVI,NA,0,fl52,,
27004,15,1,2021,am,three,4,fl52,01150775.AVI,NA,0,fl52,,
27005,15,1,2021,am,three,4,fl52,01150776.AVI,NA,0,fl52,,
27006,15,1,2021,am,three,4,fl52,01150777.AVI,NA,0,fl52,,
27007,15,1,2021,am,three,4,fl52,01150778.AVI,NA,0,fl52,,
27008,15,1,2021,am,three,4,fl52,01150779.AVI,NA,0,fl52,,
27009,15,1,2021,am,three,4,fl52,01150780.AVI,NA,0,fl52,,
27010,15,1,2021,am,three,4,fl52,01150781.AVI,NA,0,fl52,,
27011,15,1,2021,am,three,4,fl52,01150782.AVI,NA,0,fl52,,
27012,15,1,2021,am,three,4,fl52,01150783.AVI,NA,0,fl52,,
27013,15,1,2021,am,three,4,fl52,01150784.AVI,NA,0,fl52,,
27014,15,1,2021,am,three,4,fl52,01150785.AVI,NA,0,fl52,,
27015,15,1,2021,am,three,4,fl52,01150786.AVI,NA,0,fl52,,
27016,15,1,2021,am,three,4,fl52,01150787.AVI,NA,0,fl52,,
27017,15,1,2021,am,three,4,fl52,01150788.AVI,NA,0,fl52,,
27018,15,1,2021,am,three,4,fl52,01150789.AVI,NA,0,fl52,,
27019,15,1,2021,am,three,4,fl52,01150790.AVI,NA,0,fl52,,
27020,15,1,2021,am,three,4,fl52,01150791.AVI,NA,0,fl52,,
27021,15,1,2021,pm,three,4,fl52,01150792.AVI,NA,0,fl52,,
27022,15,1,2021,pm,three,4,fl52,01150793.AVI,NA,0,fl52,,
27023,15,1,2021,pm,three,4,fl52,01150794.AVI,NA,0,fl52,,
27025,15,1,2021,pm,three,4,fl52,01150796.AVI,NA,0,fl52,,
27026,15,1,2021,pm,three,4,fl52,01150797.AVI,NA,0,fl52,,
27029,15,1,2021,pm,three,4,fl52,01150800.AVI,NA,0,fl52,,
27031,16,1,2021,am,three,4,fl52,01160802.AVI,NA,0,fl52,,
27032,16,1,2021,am,three,4,fl52,01160803.AVI,NA,0,fl52,,
27033,16,1,2021,am,three,4,fl52,01160804.AVI,NA,0,fl52,,
27034,16,1,2021,am,three,4,fl52,01160805.AVI,NA,0,fl52,,
27035,16,1,2021,am,three,4,fl52,01160806.AVI,NA,0,fl52,,
27036,16,1,2021,am,three,4,fl52,01160807.AVI,NA,0,fl52,,
27037,16,1,2021,am,three,4,fl52,01160808.AVI,NA,0,fl52,,
27038,16,1,2021,am,three,4,fl52,01160809.AVI,NA,0,fl52,,
27039,16,1,2021,am,three,4,fl52,01160810.AVI,NA,0,fl52,,
27040,16,1,2021,am,three,4,fl52,01160811.AVI,NA,0,fl52,,
27041,16,1,2021,am,three,4,fl52,01160812.AVI,NA,0,fl52,,
27042,16,1,2021,am,three,4,fl52,01160813.AVI,NA,0,fl52,,
27043,16,1,2021,am,three,4,fl52,01160814.AVI,NA,0,fl52,,
27044,16,1,2021,am,three,4,fl52,01160815.AVI,NA,0,fl52,,
27045,16,1,2021,am,three,4,fl52,01160816.AVI,NA,0,fl52,,
27046,16,1,2021,am,three,4,fl52,01160817.AVI,NA,0,fl52,,
27047,16,1,2021,pm,three,4,fl52,01160818.AVI,NA,0,fl52,,
27048,16,1,2021,pm,three,4,fl52,01160819.AVI,NA,0,fl52,,
27049,16,1,2021,pm,three,4,fl52,01160820.AVI,NA,0,fl52,,
27050,16,1,2021,pm,three,4,fl52,01160821.AVI,NA,0,fl52,,
27051,16,1,2021,pm,three,4,fl52,01160822.AVI,NA,0,fl52,,
27052,16,1,2021,pm,three,4,fl52,01160823.AVI,NA,0,fl52,,
27053,16,1,2021,pm,three,4,fl52,01160824.AVI,NA,0,fl52,,
27054,17,1,2021,am,three,4,fl52,01170825.AVI,NA,0,fl52,,
27055,17,1,2021,am,three,4,fl52,01170826.AVI,NA,0,fl52,,
27056,17,1,2021,am,three,4,fl52,01170827.AVI,NA,0,fl52,,
27057,17,1,2021,am,three,4,fl52,01170828.AVI,NA,0,fl52,,
27058,17,1,2021,am,three,4,fl52,01170829.AVI,NA,0,fl52,,
27059,17,1,2021,am,three,4,fl52,01170830.AVI,NA,0,fl52,,
27060,17,1,2021,am,three,4,fl52,01170831.AVI,NA,0,fl52,,
27061,17,1,2021,am,three,4,fl52,01170832.AVI,NA,0,fl52,,
27062,17,1,2021,am,three,4,fl52,01170833.AVI,NA,0,fl52,,
27063,17,1,2021,am,three,4,fl52,01170834.AVI,NA,0,fl52,,
27064,17,1,2021,am,three,4,fl52,01170835.AVI,NA,0,fl52,,
27065,17,1,2021,pm,three,4,fl52,01170836.AVI,NA,0,fl52,,
27066,17,1,2021,pm,three,4,fl52,01170837.AVI,NA,0,fl52,,
27067,17,1,2021,pm,three,4,fl52,01170838.AVI,NA,0,fl52,,
27068,8,1,2021,am,three,12,fl30,01080400.AVI,NA,0,fl30,,
27092,10,1,2021,am,three,12,fl30,01100421.AVI,NA,0,fl30,,
27093,10,1,2021,am,three,12,fl30,01100422.AVI,NA,0,fl30,,
27095,10,1,2021,am,three,12,fl30,01100424.AVI,NA,0,fl30,,
27096,10,1,2021,am,three,12,fl30,01100425.AVI,NA,0,fl30,,
27097,10,1,2021,am,three,12,fl30,01100426.AVI,NA,0,fl30,,
27098,10,1,2021,am,three,12,fl30,01100427.AVI,NA,0,fl30,,
27103,10,1,2021,pm,three,12,fl30,01100432.AVI,NA,0,fl30,,
27107,11,1,2021,am,three,12,fl30,01110436.AVI,NA,0,fl30,,
27109,11,1,2021,am,three,12,fl30,01110438.AVI,NA,0,fl30,,
27110,11,1,2021,am,three,12,fl30,01110439.AVI,NA,0,fl30,,
27111,11,1,2021,am,three,12,fl30,01110440.AVI,NA,0,fl30,,
27118,12,1,2021,am,three,12,fl30,01120446.AVI,NA,0,fl30,,
27129,13,1,2021,am,three,12,fl30,01130456.AVI,NA,0,fl30,,
27138,13,1,2021,am,three,12,fl30,01130465.AVI,NA,0,fl30,,
27145,14,1,2021,am,three,12,fl30,01140472.AVI,NA,0,fl30,,
27146,14,1,2021,am,three,12,fl30,01140473.AVI,NA,0,fl30,,
27147,14,1,2021,am,three,12,fl30,01140474.AVI,NA,0,fl30,,
27148,14,1,2021,am,three,12,fl30,01140475.AVI,NA,0,fl30,,
27149,14,1,2021,am,three,12,fl30,01140476.AVI,NA,0,fl30,,
27150,14,1,2021,am,three,12,fl30,01140477.AVI,NA,0,fl30,,
27157,15,1,2021,am,three,12,fl30,01150483.AVI,NA,0,fl30,,
27158,15,1,2021,am,three,12,fl30,01150484.AVI,NA,0,fl30,,
27159,15,1,2021,am,three,12,fl30,01150485.AVI,NA,0,fl30,,
27160,15,1,2021,am,three,12,fl30,01150486.AVI,NA,0,fl30,,
27161,15,1,2021,am,three,12,fl30,01150487.AVI,NA,0,fl30,,
27162,15,1,2021,am,three,12,fl30,01150488.AVI,NA,0,fl30,,
27163,15,1,2021,am,three,12,fl30,01150489.AVI,NA,0,fl30,,
27164,15,1,2021,am,three,12,fl30,01150490.AVI,NA,0,fl30,,
27165,15,1,2021,am,three,12,fl30,01150491.AVI,NA,0,fl30,,
27166,15,1,2021,am,three,12,fl30,01150492.AVI,NA,0,fl30,,
27167,15,1,2021,am,three,12,fl30,01150493.AVI,NA,0,fl30,,
27168,15,1,2021,am,three,12,fl30,01150494.AVI,NA,0,fl30,,
27169,15,1,2021,am,three,12,fl30,01150495.AVI,NA,0,fl30,,
27170,15,1,2021,am,three,12,fl30,01150496.AVI,NA,0,fl30,,
27171,15,1,2021,am,three,12,fl30,01150497.AVI,NA,0,fl30,,
27172,15,1,2021,am,three,12,fl30,01150498.AVI,NA,0,fl30,,
27173,15,1,2021,pm,three,12,fl30,01150499.AVI,NA,0,fl30,,
27174,15,1,2021,pm,three,12,fl30,01150500.AVI,NA,0,fl30,,
27176,15,1,2021,pm,three,12,fl30,01150502.AVI,NA,0,fl30,,
27179,16,1,2021,am,three,12,fl30,01160504.AVI,NA,0,fl30,,
27180,16,1,2021,am,three,12,fl30,01160505.AVI,NA,0,fl30,,
27181,16,1,2021,am,three,12,fl30,01160506.AVI,NA,0,fl30,,
27182,16,1,2021,am,three,12,fl30,01160507.AVI,NA,0,fl30,,
27183,16,1,2021,am,three,12,fl30,01160508.AVI,NA,0,fl30,,
27184,16,1,2021,am,three,12,fl30,01160509.AVI,NA,0,fl30,,
27185,16,1,2021,am,three,12,fl30,01160510.AVI,NA,0,fl30,,
27186,16,1,2021,am,three,12,fl30,01160511.AVI,NA,0,fl30,,
27187,16,1,2021,am,three,12,fl30,01160512.AVI,NA,0,fl30,,
27188,16,1,2021,am,three,12,fl30,01160513.AVI,NA,0,fl30,,
27189,16,1,2021,am,three,12,fl30,01160514.AVI,NA,0,fl30,,
27192,16,1,2021,pm,three,12,fl30,01160517.AVI,NA,0,fl30,,
27193,16,1,2021,pm,three,12,fl30,01160518.AVI,NA,0,fl30,,
27194,16,1,2021,pm,three,12,fl30,01160519.AVI,NA,0,fl30,,
27195,16,1,2021,pm,three,12,fl30,01160520.AVI,NA,0,fl30,,
27196,16,1,2021,pm,three,12,fl30,01160521.AVI,NA,0,fl30,,
27197,16,1,2021,pm,three,12,fl30,01160522.AVI,NA,0,fl30,,
27201,16,1,2021,pm,three,12,fl30,01160526.AVI,NA,0,fl30,,
27203,16,1,2021,pm,three,12,fl30,01160528.AVI,NA,0,fl30,,
27205,17,1,2021,am,three,12,fl30,01170530.AVI,NA,0,fl30,,
27207,17,1,2021,am,three,12,fl30,01170532.AVI,NA,0,fl30,,
27211,17,1,2021,am,three,12,fl30,01170536.AVI,NA,0,fl30,,
27217,17,1,2021,pm,three,12,fl30,01170542.AVI,NA,0,fl30,,
27218,17,1,2021,pm,three,12,fl30,01170543.AVI,NA,0,fl30,,
27224,8,1,2021,am,three,8,fl35,01080771.AVI,NA,0,fl35,,
27227,8,1,2021,am,three,8,fl35,01080774.AVI,NA,0,fl35,,
27228,8,1,2021,pm,three,8,fl35,01080775.AVI,NA,0,fl35,,
27229,8,1,2021,pm,three,8,fl35,01080776.AVI,NA,0,fl35,,
27231,8,1,2021,pm,three,8,fl35,01080778.AVI,NA,0,fl35,,
27232,8,1,2021,pm,three,8,fl35,01080779.AVI,NA,0,fl35,,
27233,8,1,2021,pm,three,8,fl35,01080780.AVI,NA,0,fl35,,
27239,9,1,2021,pm,three,8,fl35,01090786.AVI,NA,0,fl35,,
27241,9,1,2021,pm,three,8,fl35,01090788.AVI,NA,0,fl35,,
27242,9,1,2021,pm,three,8,fl35,01090789.AVI,NA,0,fl35,,
27243,10,1,2021,am,three,8,fl35,01100790.AVI,NA,0,fl35,,
27251,10,1,2021,am,three,8,fl35,01100797.AVI,NA,0,fl35,,
27252,10,1,2021,am,three,8,fl35,01100798.AVI,NA,0,fl35,,
27253,10,1,2021,am,three,8,fl35,01100799.AVI,NA,0,fl35,,
27254,10,1,2021,am,three,8,fl35,01100800.AVI,NA,0,fl35,,
27255,10,1,2021,am,three,8,fl35,01100801.AVI,NA,0,fl35,,
27256,10,1,2021,am,three,8,fl35,01100802.AVI,NA,0,fl35,,
27258,10,1,2021,pm,three,8,fl35,01100804.AVI,NA,0,fl35,,
27259,10,1,2021,pm,three,8,fl35,01100805.AVI,NA,0,fl35,,
27260,10,1,2021,pm,three,8,fl35,01100806.AVI,NA,0,fl35,,
27261,10,1,2021,pm,three,8,fl35,01100807.AVI,NA,0,fl35,,
27262,10,1,2021,pm,three,8,fl35,01100808.AVI,NA,0,fl35,,
27263,10,1,2021,pm,three,8,fl35,01100809.AVI,NA,0,fl35,,
27264,10,1,2021,pm,three,8,fl35,01100810.AVI,NA,0,fl35,,
27267,10,1,2021,pm,three,8,fl35,01100813.AVI,NA,0,fl35,,
27268,11,1,2021,am,three,8,fl35,01110814.AVI,NA,0,fl35,,
27270,11,1,2021,am,three,8,fl35,01110816.AVI,NA,0,fl35,,
27273,11,1,2021,am,three,8,fl35,01110819.AVI,NA,0,fl35,,
27274,11,1,2021,am,three,8,fl35,01110820.AVI,NA,0,fl35,,
27275,11,1,2021,am,three,8,fl35,01110821.AVI,NA,0,fl35,,
27276,11,1,2021,am,three,8,fl35,01110822.AVI,NA,0,fl35,,
27277,11,1,2021,am,three,8,fl35,01110823.AVI,NA,0,fl35,,
27278,11,1,2021,am,three,8,fl35,01110824.AVI,NA,0,fl35,,
27279,11,1,2021,am,three,8,fl35,01110825.AVI,NA,0,fl35,,
27280,11,1,2021,am,three,8,fl35,01110826.AVI,NA,0,fl35,,
27281,11,1,2021,am,three,8,fl35,01110827.AVI,NA,0,fl35,,
27282,11,1,2021,pm,three,8,fl35,01110828.AVI,NA,0,fl35,,
27283,11,1,2021,pm,three,8,fl35,01110829.AVI,NA,0,fl35,,
27284,11,1,2021,pm,three,8,fl35,01110830.AVI,NA,0,fl35,,
27285,11,1,2021,pm,three,8,fl35,01110831.AVI,NA,0,fl35,,
27286,11,1,2021,pm,three,8,fl35,01110832.AVI,NA,0,fl35,,
27287,11,1,2021,pm,three,8,fl35,01110833.AVI,NA,0,fl35,,
27289,11,1,2021,pm,three,8,fl35,01110835.AVI,NA,0,fl35,,
27290,12,1,2021,am,three,8,fl35,01120836.AVI,NA,0,fl35,,
27291,12,1,2021,am,three,8,fl35,01120837.AVI,NA,0,fl35,,
27293,12,1,2021,pm,three,8,fl35,01120839.AVI,NA,0,fl35,,
27295,13,1,2021,am,three,8,fl35,01130841.AVI,NA,0,fl35,,
27298,13,1,2021,pm,three,8,fl35,01130844.AVI,NA,0,fl35,,
27299,14,1,2021,am,three,8,fl35,01140845.AVI,NA,0,fl35,,
27302,14,1,2021,am,three,8,fl35,01140848.AVI,NA,0,fl35,,
27303,14,1,2021,am,three,8,fl35,01140849.AVI,NA,0,fl35,,
27304,14,1,2021,am,three,8,fl35,01140850.AVI,NA,0,fl35,,
27305,14,1,2021,am,three,8,fl35,01140851.AVI,NA,0,fl35,,
27306,14,1,2021,am,three,8,fl35,01140852.AVI,NA,0,fl35,,
27307,14,1,2021,am,three,8,fl35,01140853.AVI,NA,0,fl35,,
27308,14,1,2021,am,three,8,fl35,01140854.AVI,NA,0,fl35,,
27309,14,1,2021,pm,three,8,fl35,01140855.AVI,NA,0,fl35,,
27310,14,1,2021,pm,three,8,fl35,01140856.AVI,NA,0,fl35,,
27311,14,1,2021,pm,three,8,fl35,01140857.AVI,NA,0,fl35,,
27312,14,1,2021,pm,three,8,fl35,01140858.AVI,NA,0,fl35,,
27313,14,1,2021,pm,three,8,fl35,01140859.AVI,NA,0,fl35,,
27314,14,1,2021,pm,three,8,fl35,01140860.AVI,NA,0,fl35,,
27315,14,1,2021,pm,three,8,fl35,01140861.AVI,NA,0,fl35,,
27316,14,1,2021,pm,three,8,fl35,01140862.AVI,NA,0,fl35,,
27317,14,1,2021,pm,three,8,fl35,01140863.AVI,NA,0,fl35,,
27318,14,1,2021,pm,three,8,fl35,01140864.AVI,NA,0,fl35,,
27319,14,1,2021,pm,three,8,fl35,01140865.AVI,NA,0,fl35,,
27322,14,1,2021,pm,three,8,fl35,01140868.AVI,NA,0,fl35,,
27323,14,1,2021,pm,three,8,fl35,01140869.AVI,NA,0,fl35,,
27328,15,1,2021,am,three,8,fl35,01150873.AVI,NA,0,fl35,,
27329,15,1,2021,am,three,8,fl35,01150874.AVI,NA,0,fl35,,
27330,15,1,2021,am,three,8,fl35,01150875.AVI,NA,0,fl35,,
27331,15,1,2021,am,three,8,fl35,01150876.AVI,NA,0,fl35,,
27332,15,1,2021,am,three,8,fl35,01150877.AVI,NA,0,fl35,,
27333,15,1,2021,am,three,8,fl35,01150878.AVI,NA,0,fl35,,
27334,15,1,2021,am,three,8,fl35,01150879.AVI,NA,0,fl35,,
27335,15,1,2021,am,three,8,fl35,01150880.AVI,NA,0,fl35,,
27336,15,1,2021,am,three,8,fl35,01150881.AVI,NA,0,fl35,,
27337,15,1,2021,am,three,8,fl35,01150882.AVI,NA,0,fl35,,
27338,15,1,2021,am,three,8,fl35,01150883.AVI,NA,0,fl35,,
27339,15,1,2021,am,three,8,fl35,01150884.AVI,NA,0,fl35,,
27340,15,1,2021,pm,three,8,fl35,01150885.AVI,NA,0,fl35,,
27341,15,1,2021,pm,three,8,fl35,01150886.AVI,NA,0,fl35,,
27342,15,1,2021,pm,three,8,fl35,01150887.AVI,NA,0,fl35,,
27343,15,1,2021,pm,three,8,fl35,01150888.AVI,NA,0,fl35,,
27344,15,1,2021,pm,three,8,fl35,01150889.AVI,NA,0,fl35,,
27345,15,1,2021,pm,three,8,fl35,01150890.AVI,NA,0,fl35,,
27346,15,1,2021,pm,three,8,fl35,01150891.AVI,NA,0,fl35,,
27347,15,1,2021,pm,three,8,fl35,01150892.AVI,NA,0,fl35,,
27350,15,1,2021,pm,three,8,fl35,01150895.AVI,NA,0,fl35,,
27354,16,1,2021,am,three,8,fl35,01160899.AVI,NA,0,fl35,,
27355,16,1,2021,am,three,8,fl35,01160900.AVI,NA,0,fl35,,
27356,16,1,2021,am,three,8,fl35,01160901.AVI,NA,0,fl35,,
27357,16,1,2021,am,three,8,fl35,01160902.AVI,NA,0,fl35,,
27358,16,1,2021,am,three,8,fl35,01160903.AVI,NA,0,fl35,,
27359,16,1,2021,am,three,8,fl35,01160904.AVI,NA,0,fl35,,
27360,16,1,2021,am,three,8,fl35,01160905.AVI,NA,0,fl35,,
27361,16,1,2021,am,three,8,fl35,01160906.AVI,NA,0,fl35,,
27362,16,1,2021,am,three,8,fl35,01160907.AVI,NA,0,fl35,,
27363,16,1,2021,am,three,8,fl35,01160908.AVI,NA,0,fl35,,
27364,16,1,2021,am,three,8,fl35,01160909.AVI,NA,0,fl35,,
27365,16,1,2021,am,three,8,fl35,01160910.AVI,NA,0,fl35,,
27366,16,1,2021,pm,three,8,fl35,01160911.AVI,NA,0,fl35,,
27367,16,1,2021,pm,three,8,fl35,01160912.AVI,NA,0,fl35,,
27368,16,1,2021,pm,three,8,fl35,01160913.AVI,NA,0,fl35,,
27369,16,1,2021,pm,three,8,fl35,01160914.AVI,NA,0,fl35,,
27370,16,1,2021,pm,three,8,fl35,01160915.AVI,NA,0,fl35,,
27371,16,1,2021,pm,three,8,fl35,01160916.AVI,NA,0,fl35,,
27372,16,1,2021,pm,three,8,fl35,01160917.AVI,NA,0,fl35,,
27373,16,1,2021,pm,three,8,fl35,01160918.AVI,NA,0,fl35,,
27374,16,1,2021,pm,three,8,fl35,01160919.AVI,NA,0,fl35,,
27375,16,1,2021,pm,three,8,fl35,01160920.AVI,NA,0,fl35,,
27376,16,1,2021,pm,three,8,fl35,01160921.AVI,NA,0,fl35,,
27378,16,1,2021,pm,three,8,fl35,01160923.AVI,NA,0,fl35,,
27379,16,1,2021,pm,three,8,fl35,01160924.AVI,NA,0,fl35,,
27380,16,1,2021,pm,three,8,fl35,01160925.AVI,NA,0,fl35,,
27381,16,1,2021,pm,three,8,fl35,01160926.AVI,NA,0,fl35,,
27382,16,1,2021,pm,three,8,fl35,01160927.AVI,NA,0,fl35,,
27383,16,1,2021,pm,three,8,fl35,01160928.AVI,NA,0,fl35,,
27384,16,1,2021,pm,three,8,fl35,01160929.AVI,NA,0,fl35,,
27385,16,1,2021,pm,three,8,fl35,01160930.AVI,NA,0,fl35,,
27386,17,1,2021,am,three,8,fl35,01170931.AVI,NA,0,fl35,,
27388,17,1,2021,am,three,8,fl35,01170933.AVI,NA,0,fl35,,
27389,17,1,2021,am,three,8,fl35,01170934.AVI,NA,0,fl35,,
27390,17,1,2021,am,three,8,fl35,01170935.AVI,NA,0,fl35,,
27391,17,1,2021,am,three,8,fl35,01170936.AVI,NA,0,fl35,,
27392,17,1,2021,am,three,8,fl35,01170937.AVI,NA,0,fl35,,
27393,17,1,2021,am,three,8,fl35,01170938.AVI,NA,0,fl35,,
27394,17,1,2021,am,three,8,fl35,01170939.AVI,NA,0,fl35,,
27396,17,1,2021,pm,three,8,fl35,01170941.AVI,NA,0,fl35,,
27397,17,1,2021,pm,three,8,fl35,01170942.AVI,NA,0,fl35,,
27398,17,1,2021,pm,three,8,fl35,01170943.AVI,NA,0,fl35,,
27399,17,1,2021,pm,three,8,fl35,01170944.AVI,NA,0,fl35,,
27401,17,1,2021,pm,three,8,fl35,01170946.AVI,NA,0,fl35,,
27402,8,1,2021,am,four,0,fl47,01080491.AVI,NA,0,fl47,,
27403,8,1,2021,am,four,0,fl47,01080492.AVI,NA,0,fl47,,
27404,8,1,2021,am,four,0,fl47,01080493.AVI,NA,0,fl47,,
27406,9,1,2021,pm,four,0,fl47,01090495.AVI,NA,0,fl47,,
27408,9,1,2021,pm,four,0,fl47,01090497.AVI,NA,0,fl47,,
27409,10,1,2021,am,four,0,fl47,01100498.AVI,NA,0,fl47,,
27410,10,1,2021,am,four,0,fl47,01100499.AVI,NA,0,fl47,,
27411,10,1,2021,am,four,0,fl47,01100500.AVI,NA,0,fl47,,
27412,10,1,2021,am,four,0,fl47,01100501.AVI,NA,0,fl47,,
27413,10,1,2021,am,four,0,fl47,01100502.AVI,NA,0,fl47,,
27414,10,1,2021,am,four,0,fl47,01100503.AVI,NA,0,fl47,,
27415,10,1,2021,am,four,0,fl47,01100504.AVI,NA,0,fl47,,
27417,10,1,2021,pm,four,0,fl47,01100506.AVI,NA,0,fl47,,
27418,10,1,2021,pm,four,0,fl47,01100507.AVI,NA,0,fl47,,
27419,10,1,2021,pm,four,0,fl47,01100508.AVI,NA,0,fl47,,
27420,10,1,2021,pm,four,0,fl47,01100509.AVI,NA,0,fl47,,
27421,10,1,2021,pm,four,0,fl47,01100510.AVI,NA,0,fl47,,
27422,11,1,2021,am,four,0,fl47,01110511.AVI,NA,0,fl47,,
27423,11,1,2021,am,four,0,fl47,01110512.AVI,NA,0,fl47,,
27424,11,1,2021,am,four,0,fl47,01110513.AVI,NA,0,fl47,,
27425,11,1,2021,am,four,0,fl47,01110514.AVI,NA,0,fl47,,
27426,11,1,2021,am,four,0,fl47,01110515.AVI,NA,0,fl47,,
27427,11,1,2021,am,four,0,fl47,01110516.AVI,NA,0,fl47,,
27428,11,1,2021,pm,four,0,fl47,01110517.AVI,NA,0,fl47,,
27429,11,1,2021,pm,four,0,fl47,01110518.AVI,NA,0,fl47,,
27432,13,1,2021,am,four,0,fl47,01130521.AVI,NA,0,fl47,,
27433,13,1,2021,am,four,0,fl47,01130522.AVI,NA,0,fl47,,
27437,13,1,2021,pm,four,0,fl47,01130525.AVI,NA,0,fl47,,
27438,14,1,2021,am,four,0,fl47,01140526.AVI,NA,0,fl47,,
27439,14,1,2021,am,four,0,fl47,01140527.AVI,NA,0,fl47,,
27440,14,1,2021,am,four,0,fl47,01140528.AVI,NA,0,fl47,,
27441,14,1,2021,am,four,0,fl47,01140529.AVI,NA,0,fl47,,
27442,14,1,2021,am,four,0,fl47,01140530.AVI,NA,0,fl47,,
27443,14,1,2021,pm,four,0,fl47,01140531.AVI,NA,0,fl47,,
27444,14,1,2021,pm,four,0,fl47,01140532.AVI,NA,0,fl47,,
27445,14,1,2021,pm,four,0,fl47,01140533.AVI,NA,0,fl47,,
27446,14,1,2021,pm,four,0,fl47,01140534.AVI,NA,0,fl47,,
27447,14,1,2021,pm,four,0,fl47,01140535.AVI,NA,0,fl47,,
27448,14,1,2021,pm,four,0,fl47,01140536.AVI,NA,0,fl47,,
27449,15,1,2021,am,four,0,fl47,01150537.AVI,NA,0,fl47,,
27450,15,1,2021,am,four,0,fl47,01150538.AVI,NA,0,fl47,,
27451,15,1,2021,am,four,0,fl47,01150539.AVI,NA,0,fl47,,
27452,15,1,2021,am,four,0,fl47,01150540.AVI,NA,0,fl47,,
27453,15,1,2021,am,four,0,fl47,01150541.AVI,NA,0,fl47,,
27454,15,1,2021,am,four,0,fl47,01150542.AVI,NA,0,fl47,,
27455,15,1,2021,am,four,0,fl47,01150543.AVI,NA,0,fl47,,
27456,15,1,2021,am,four,0,fl47,01150544.AVI,NA,0,fl47,,
27457,15,1,2021,am,four,0,fl47,01150545.AVI,NA,0,fl47,,
27458,15,1,2021,am,four,0,fl47,01150546.AVI,NA,0,fl47,,
27459,15,1,2021,am,four,0,fl47,01150547.AVI,NA,0,fl47,,
27460,15,1,2021,pm,four,0,fl47,01150548.AVI,NA,0,fl47,,
27461,15,1,2021,pm,four,0,fl47,01150549.AVI,NA,0,fl47,,
27462,15,1,2021,pm,four,0,fl47,01150550.AVI,NA,0,fl47,,
27463,15,1,2021,pm,four,0,fl47,01150551.AVI,NA,0,fl47,,
27464,15,1,2021,pm,four,0,fl47,01150552.AVI,NA,0,fl47,,
27465,15,1,2021,pm,four,0,fl47,01150553.AVI,NA,0,fl47,,
27466,15,1,2021,pm,four,0,fl47,01150554.AVI,NA,0,fl47,,
27467,16,1,2021,am,four,0,fl47,01160555.AVI,NA,0,fl47,,
27468,16,1,2021,am,four,0,fl47,01160556.AVI,NA,0,fl47,,
27469,16,1,2021,am,four,0,fl47,01160557.AVI,NA,0,fl47,,
27470,16,1,2021,am,four,0,fl47,01160558.AVI,NA,0,fl47,,
27471,16,1,2021,am,four,0,fl47,01160559.AVI,NA,0,fl47,,
27472,16,1,2021,am,four,0,fl47,01160560.AVI,NA,0,fl47,,
27473,16,1,2021,am,four,0,fl47,01160561.AVI,NA,0,fl47,,
27474,16,1,2021,am,four,0,fl47,01160562.AVI,NA,0,fl47,,
27475,16,1,2021,am,four,0,fl47,01160563.AVI,NA,0,fl47,,
27476,16,1,2021,am,four,0,fl47,01160564.AVI,NA,0,fl47,,
27477,16,1,2021,am,four,0,fl47,01160565.AVI,NA,0,fl47,,
27478,16,1,2021,am,four,0,fl47,01160566.AVI,NA,0,fl47,,
27479,16,1,2021,pm,four,0,fl47,01160567.AVI,NA,0,fl47,,
27480,16,1,2021,pm,four,0,fl47,01160568.AVI,NA,0,fl47,,
27481,16,1,2021,pm,four,0,fl47,01160569.AVI,NA,0,fl47,,
27482,16,1,2021,pm,four,0,fl47,01160570.AVI,NA,0,fl47,,
27483,16,1,2021,pm,four,0,fl47,01160571.AVI,NA,0,fl47,,
27484,16,1,2021,pm,four,0,fl47,01160572.AVI,NA,0,fl47,,
27485,16,1,2021,pm,four,0,fl47,01160573.AVI,NA,0,fl47,,
27486,16,1,2021,pm,four,0,fl47,01160574.AVI,NA,0,fl47,,
27487,16,1,2021,pm,four,0,fl47,01160575.AVI,NA,0,fl47,,
27488,16,1,2021,pm,four,0,fl47,01160576.AVI,NA,0,fl47,,
27489,16,1,2021,pm,four,0,fl47,01160577.AVI,NA,0,fl47,,
27490,16,1,2021,pm,four,0,fl47,01160578.AVI,NA,0,fl47,,
27491,16,1,2021,pm,four,0,fl47,01160579.AVI,NA,0,fl47,,
27493,17,1,2021,am,four,0,fl47,01170581.AVI,NA,0,fl47,,
27494,17,1,2021,am,four,0,fl47,01170582.AVI,NA,0,fl47,,
27495,17,1,2021,am,four,0,fl47,01170583.AVI,NA,0,fl47,,
27496,17,1,2021,am,four,0,fl47,01170584.AVI,NA,0,fl47,,
27497,17,1,2021,am,four,0,fl47,01170585.AVI,NA,0,fl47,,
27498,17,1,2021,am,four,0,fl47,01170586.AVI,NA,0,fl47,,
27499,17,1,2021,am,four,0,fl47,01170587.AVI,NA,0,fl47,,
27500,17,1,2021,pm,four,0,fl47,01170588.AVI,NA,0,fl47,,
27501,17,1,2021,pm,four,0,fl47,01170589.AVI,NA,0,fl47,,
27502,8,1,2021,am,four,4,fl46,01080422.AVI,NA,0,fl46,,
27505,8,1,2021,am,four,4,fl46,01080425.AVI,NA,0,fl46,,
27506,8,1,2021,am,four,4,fl46,01080426.AVI,NA,0,fl46,,
